"titleId","title"
"DruzPolZb.1992-06-11.s039-02.toc-item12","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-06-17.s039-03.toc-item1","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-06-17.s039-03.toc-item2","Obvestila o delu zbora"
"DruzPolZb.1992-06-17.s039-03.toc-item3","Predlog za izdajo zakona o volitvah predsednika republike z osnutkom zakona (7. točka dnevnega reda; nadaljevanje str. 155)"
"DruzPolZb.1992-06-17.s039-03.toc-item4","Predlog za izdajo zakona o gospodarskih  družbah (8. točka dnevnega reda)"
"DruzPolZb.1992-06-17.s039-03.toc-item5","Predlog za izdajo zakona o sodelovanju delavcev pri upravljanju podjetij (9. točka dnevnega reda)"
"DruzPolZb.1992-06-17.s039-03.toc-item6","Vabilo na krvodajalsko akcijo"
"DruzPolZb.1992-06-17.s039-03.toc-item7","Predlog za izdajo zakona o sodelovanju delavcev pri upravljanju podjetij (9. točka dnevnega reda - nadaljevanje)"
"DruzPolZb.1992-06-17.s039-03.toc-item8","Predlog zakona o družbi za zavarovanje in financiranje izvoza Slovenije (10. točka dnevnega reda)"
"DruzPolZb.1992-06-17.s039-03.toc-item9","Predlog zakona o intervencijah v gospodarstvu (11. točka dnevnega reda; nadaljevanje str. 185)"
"DruzPolZb.1992-06-17.s039-03.toc-item10","Predlog za izdajo zakona o spremembah in dopolnitvah zakona o državljanstvu Republike Slovenije s predlogom zakona (12. točka dnevnega reda; nadaljevanje str. 186, 193, 198)"
"DruzPolZb.1992-06-17.s039-03.toc-item11","Razpis referenduma o volitvah v Državni zbor (13. točka dnevnega reda)"
"DruzPolZb.1992-06-17.s039-03.toc-item12","Predlog zakona o spremembah in dopolnitvah zakona o družbenem kapitalu in predlog zakona o spremembah in dopolnitvah zakona o podjetjih (preloženo)"
"DruzPolZb.1992-06-17.s039-03.toc-item13","Problematika izvoznega gospodarstva (14. točka dnevnega reda; nadaljevanje str. 193)"
"DruzPolZb.1992-06-17.s039-03.toc-item14","Predlog za izdajo zakona o volitvah v Državni zbor z osnutkom zakona (nadaljevanje 5. točke dnevnega reda)"
"DruzPolZb.1992-06-17.s039-03.toc-item15","Predlog za izdajo zakona o Državnem svetu z osnutkom zakona (nadaljevanje 6. točke dnevnega reda)"
"DruzPolZb.1992-06-17.s039-03.toc-item16","Predlog za izdajo zakona o volitvah predsednika republike z osnutkom zakona (nadaljevanje 7. točke dnevnega reda)"
"DruzPolZb.1992-06-17.s039-03.toc-item17","Predlog za izdajo zakona o lastninskem preoblikovanju podjetij z osnutkom zakona (4. točka dnevnega reda)"
"DruzPolZb.1992-07-16.s039-04.toc-item1","Predlog za izdajo zakona o lastninskem preoblikovanju podjetij z osnutkom zakona (4. točka dnevnega reda)"
"DruzPolZb.1992-07-16.s039-04.toc-item2","Predlog zakona o intervencijah v gospodarstvu (11. točka dnevnega reda)"
"DruzPolZb.1992-07-16.s039-04.toc-item3","Predlog za izdajo zakona o spremembah in dopolnitvah zakona o državljanstvu Republike Slovenije s predlogom zakona (nadaljevanje 12. točke dnevnega reda)"
"DruzPolZb.1992-07-16.s039-04.toc-item4","Imenovanje usklajevalne komisije"
"DruzPolZb.1992-07-17.s039-05.toc-item1","Proceduralna vprašanja"
"DruzPolZb.1992-07-17.s039-05.toc-item2","Predlog za izdajo zakona o spremembah in dopolnitvah zakona o državljanstvu Republike Slovenije s predlogom zakona (ponovna obravnava 12. točke dnevnega reda)"
"DruzPolZb.1992-07-17.s039-05.toc-item3","Problematika slovenskega izvoznega gospodarstva (14. točka dnevnega reda)"
"DruzPolZb.1992-07-17.s039-05.toc-item4","Proceduralne zadeve"
"DruzPolZb.1992-07-29.s039-06.toc-item1","Predlog za izdajo zakona o spremembah in dopolnitvah zakona o državljanstvu Republike Slovenije s predlogom zakona (12. točka dnevnega reda)"
"DruzPolZb.1992-07-01.s040-01.toc-item1","Ugotovitev prisotnosti poslancev"
"DruzPolZb.1992-07-01.s040-01.toc-item2","Določitev dnevnega reda"
"DruzPolZb.1992-07-01.s040-01.toc-item3","Proceduralne zadeve: napoved obravnave nekaterih točk 36., 37., 38. in 39. seje v okviru te seje; napoved nadaljevanja skupne seje"
"DruzPolZb.1992-07-01.s040-01.toc-item4","Začetna faza pobud, predlogov in vprašanj poslancev (15. točka dnevnega reda - nadaljevanje na seji 17.7.1992)"
"DruzPolZb.1992-07-01.s040-01.toc-item5","Obravnava poročil Mandatno-imunitetne komisije Družbenopolitičnega zbora Skupščine Republike Slovenije in verifikacija mandata poslancu Branku Grimsu (1. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-07-01.s040-01.toc-item6","Odobritev osnutka zapisnika 35. seje zbora (2. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-07-01.s040-01.toc-item7","Predlog akta o notifikaciji nasledstva glede konvencij Organizacije združenih narodov in konvencij, sprejetih v Mednarodni agenciji za atomsko energijo (3. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-07-01.s040-01.toc-item8","Predlog akta o potrditvi nasledstva glede konvencij statutov in drugih mednarodnih sporazumov, ki predstavljajo akt o ustanovitvi mednarodnih organizacij (4. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-07-01.s040-01.toc-item9","Predlog zakona o ratifikaciji sporazuma med Vlado Republike Slovenije in Vlado Kraljevine Norveške o ukinitvi vizumov (5. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-07-01.s040-01.toc-item10","Predlog za izdajo zakona o spremembah zakona o denarni enoti Republike Slovenije, s predlogom zakona (6. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-07-01.s040-01.toc-item11","Predlog za izdajo zakona o pogojih, pod katerimi se kmetom zmanjšani ali odpisani prispevki štejejo za plačane (9. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-07-01.s040-01.toc-item12","Predlog za razrešitev in izvolitev člana Odbora Družbenopolitičnega zbora za proračun in finance (10 točka dnevnega reda - sprejem)"
"DruzPolZb.1992-07-01.s040-01.toc-item13","Poročilo o delu Službe družbenega knjigovodstva v Republiki Sloveniji za leto 1991 in letni obračun Službe družbenega knjigovodstva v Republiki Sloveniji za leto 1991 (11. točka dnevnega reda - sprejem sklepa in dodatnega sklepa)"
"DruzPolZb.1992-07-01.s040-01.toc-item14","Predlog za uskladitev dnevnega reda, da se pri predlogu za izdajo zakona o obrestni meri združi prvo in drugo fazo (k 8. točki dnevnega reda - sprejem)"
"DruzPolZb.1992-07-01.s040-01.toc-item15","Predlog zakona o jamstvu Republike Slovenije Ljubljanski banki d.d. za njene obveznosti pri najemu kreditov za ekološke in energetske projekte - po hitrem postopku (12. točka dnevnega reda - sprejem; nadaljevanje na seji 2.7.1992)"
"DruzPolZb.1992-07-01.s040-01.toc-item16","Predlog za izdajo zakona o obrestni meri, z osnutkom zakona (8. točka dnevnega reda - nadaljevanje na seji 2.7.1992)"
"DruzPolZb.1992-07-02.s040-02.toc-item1","Proceduralne zadeve - razgovor skupine poslancev z gospo Katarino Lonier"
"DruzPolZb.1992-07-02.s040-02.toc-item2","Ugotovitev prisotnosti poslancev"
"DruzPolZb.1992-07-02.s040-02.toc-item3","Predlog za izdajo zakona o obrestni meri, z osnutkom zakona (8. točka dnevnega reda - sprejem sklepa; nadaljevanje na seji zbora 29.7.1992)"
"DruzPolZb.1992-07-02.s040-02.toc-item4","Predlog zakona o spremembah in dopolnitvah zakona o bankah in hranilnicah (7. točka dnevnega reda - sprejem; nadaljevanje na seji 23.7.1992)"
"DruzPolZb.1992-07-02.s040-02.toc-item5","Predlog zakona o jamstvu Republike Slovenije Ljubljanski banki d.d. za njene obveznosti pri najemanju kreditov za ekološke in energetske objekte (12. točka dnevnega reda - sprejem; dodatni sklep; nadaljevanje na seji 2.7.1992)"
"DruzPolZb.1992-07-02.s040-02.toc-item6","Ugotovitev prisotnosti poslancev"
"DruzPolZb.1992-07-16.s040-03.toc-item1","Predlog za poziv Skupščine Republike Slovenije vladam in svetovni javnosti v zvezi z ekološkimi posledicami vojaških spopadov v Republiki Bosni in Hercegovini (14. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-07-17.s040-04.toc-item1","Obravnava problematike odkupa kmetijskih pridelkov (13. točka dnevnega reda - uvrščeno na eno naslednjih sej)"
"DruzPolZb.1992-07-17.s040-04.toc-item2","Pobude, predlogi in vprašanja poslancev (15. točka dnevnega reda)"
"DruzPolZb.1992-07-17.s040-04.toc-item3","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-07-23.s040-05.toc-item1","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-07-23.s040-05.toc-item2","Predlog zakona o spremembah in dopolnitvah zakona o bankah in hranilnicah - poročilo in predlog usklajevalne komisije (7. točka dnevnega reda - uskladitev, sprejem sklepa)"
"DruzPolZb.1992-07-23.s040-05.toc-item3","Predlog zakona o jamstvu Republike Slovenije Ljubljanski banki, d.d. za njene obveznosti pri najemanju kreditov za ekološke in objekte- poročilo in predlog usklajevalne komisije (12. točka dnevnega reda - uskladitev, sprejem sklepa)"
"DruzPolZb.1992-07-29.s040-06.toc-item1","Predlog za izdajo zakona o obrestni meri, z osnutkom zakona - poročilo in predlog skupne komisije za pripravo sporazumnega predloga (8. točka dnevnega reda - sprejem predloga skupne komisije in sklepa)"
"DruzPolZb.1992-07-16.s041-01.toc-item1","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-07-16.s041-01.toc-item2","Določanje dnevnega reda"
"DruzPolZb.1992-07-16.s041-01.toc-item3","Proceduralne zadeve o obravnavi posameznih točk s 36., 37., 38 ali 40. seje zbora"
"DruzPolZb.1992-07-16.s041-01.toc-item4","Odobritev osnutka zapisnika 25. seje zbora (1. točka dnevnega reda)"
"DruzPolZb.1992-07-16.s041-01.toc-item5","Predlog zakona o volitvah v državni zbor (2. točka dnevnega reda; nadaljevanje str. 48, 52)"
"DruzPolZb.1992-07-16.s041-01.toc-item6","Predlog zakona o državnem svetu (3. točka dnevnega reda; nadaljevanje str. 72, 80)"
"DruzPolZb.1992-07-16.s041-01.toc-item7","Predlog zakona o volitvah predsednika republike (4. točka dnevnega reda; nadaljevanje str. 51, usklajevanje str. 82)"
"DruzPolZb.1992-07-16.s041-01.toc-item8","Pobude, predlogi in vprašanja poslancev (5. točka dnevnega reda)"
"DruzPolZb.1992-07-16.s041-01.toc-item9","Predlog zakona o volitvah v državni zbor (nadaljevanje 2. točke dnevnega reda)"
"DruzPolZb.1992-07-16.s041-01.toc-item10","Predlog zakona o volitvah predsednika republike (nadaljevanje 4. točke dnevnega reda)"
"DruzPolZb.1992-07-16.s041-01.toc-item11","Predlog zakona o volitvah v državni zbor (nadaljevanje 2. točke dnevnega reda)"
"DruzPolZb.1992-07-16.s041-01.toc-item12","Predlog zakona o državnem svetu (nadaljevanje 3. točke dnevnega reda)"
"DruzPolZb.1992-07-16.s041-01.toc-item13","Proceduralne zadeve"
"DruzPolZb.1992-07-29.s041-02.toc-item1","Predlog zakona o državnem svetu (usklajevanje 3. točke dnevnega reda)"
"DruzPolZb.1992-07-29.s041-02.toc-item2","Predlog zakona o volitvah predsednika republike (usklajevanje 4. točke dnevnega reda)"
"DruzPolZb.1992-07-22.s042-01.toc-item1","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-07-22.s042-01.toc-item2","Določitev dnevnega reda"
"DruzPolZb.1992-07-22.s042-01.toc-item3","Imenovanje komisije za uskladitev dnevnega reda"
"DruzPolZb.1992-07-22.s042-01.toc-item4","Proceduralne zadeve o nadaljevanju 36., 37., 38., 39. 40., 41. seje zbora"
"DruzPolZb.1992-07-22.s042-01.toc-item5","Pobude, predlogi in vprašanja poslancev - začetna faza"
"DruzPolZb.1992-07-22.s042-01.toc-item6","Odločanje o predlogu Mandatno-imunitetne komisije Družbenopolitičnega zbora za prenehanje mandata poslancu DPZ mag. Matjažu Šinkovcu (1. tč. dn.r.)"
"DruzPolZb.1992-07-22.s042-01.toc-item7","Predlog odloka o spremembi in dopolnitvi odloka o sestavi in številu članov Komisije Skupščine Republike Slovenije za mednarodne odnose (21. tč. dn.r.)"
"DruzPolZb.1992-07-22.s042-01.toc-item8","Osnutek zakona o nadomestilu izpada prihodkov izvoznikov (2. tč. dn.r.)"
"DruzPolZb.1992-07-23.s042-02.toc-item1","Osnutek zakona o nadomestilu izpada prihodkov izvoznikov (2. tč. dn.r.)"
"DruzPolZb.1992-07-23.s042-02.toc-item2","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-07-23.s042-02.toc-item3","Proceduralne zadeve"
"DruzPolZb.1992-07-23.s042-02.toc-item4","Osnutek zakona o nadomestilu izpada prihodkov izvoznikom - sprejem sklepa (2. tč. dn.r.)"
"DruzPolZb.1992-07-23.s042-02.toc-item5","Predlog za izdajo zakona o spremembah in dopolnitvah zakona o strokovnih naslovih, s predlogom zakona (3. tč. dn.r.)"
"DruzPolZb.1992-07-23.s042-02.toc-item6","Predlog za izdajo zakona o lastninjenju in privatizaciji stanovanj, stanovanjskih hiš in garaž zveznih organov in Jugoslovanske armade (4. tč. dn.r.)"
"DruzPolZb.1992-07-23.s042-02.toc-item7","Predlog zakona o ratifikaciji sporazuma med Vlado Republike Slovenije in Vlado Republike Hrvaške o ukinitvi vizumov (5. tč. dn.r.)"
"DruzPolZb.1992-07-23.s042-02.toc-item8","Predlog zakona o ratifikaciji sporazuma med Vlado Republike Slovenije in Vlado Republike Madžarske o odprtju novih mejnih prehodov na skupni državni meji (6. tč. dn.r.)"
"DruzPolZb.1992-07-23.s042-02.toc-item9","Predlog zakona o ratifikaciji trgovinskega sporazuma med Vlado Republike Slovenije in Vlado Republike Madžarske (7. tč. dn.r.)"
"DruzPolZb.1992-07-23.s042-02.toc-item10","Predlog zakona o ratifikaciji sporazumov o gospodarskem sodelovanju med Vlado Republike Slovenije in Vlado Republike Albanije (8. tč. dn.r.)"
"DruzPolZb.1992-07-23.s042-02.toc-item11","Predlog zakona o ratifikaciji sporazuma med Vlado Republike Slovenije in Vlado Republike Madžarske o rednem zračnem prometu (9. tč. dn.r.)"
"DruzPolZb.1992-07-23.s042-02.toc-item12","Predlog zakona o ratifikaciji nasledstva sporazumov nekdanje Jugoslavije z Republiko Finsko (10. tč. dn.r.)"
"DruzPolZb.1992-07-23.s042-02.toc-item13","Predlog zakona o ratifikaciji nasledstva sporazumov nekdanje Jugoslavije z Republiko Italijo (11. tč. dn.r.)"
"DruzPolZb.1992-07-23.s042-02.toc-item14","Predlog zakona o ratifikaciji sporazuma med Republiko Slovenijo in Malto o ukinitvi vizumov (12. tč. dn.r.)"
"DruzPolZb.1992-07-23.s042-02.toc-item15","Usklajevanje dnevnega reda"
"DruzPolZb.1992-07-23.s042-02.toc-item16","Proceduralni predlog"
"DruzPolZb.1992-07-29.s042-03.toc-item1","Proceduralni predlog"
"DruzPolZb.1992-07-29.s042-03.toc-item2","Predlog za izdajo zakona o poravnavi obveznosti iz neizplačanih deviznih vlog (13. tč. dn.r.)"
"DruzPolZb.1992-07-29.s042-03.toc-item3","Predlog za izdajo zakona o jamstvu Republike Slovenije za obveznice, izdane zaradi sanacije bank in hranilnic (14. tč. dn.r. - predloženo na 42. sejo zbora 30.7.1992 in 11.11.1992)"
"DruzPolZb.1992-07-29.s042-03.toc-item4","Predlog za izdajo zakona o zagotavljanju socialne varnosti slovenskim državljanom, ki so upravičeni do pokojnine iz drugih republik bivše SFRJ, z osnutkom zakona (15. tč. dn.r.)"
"DruzPolZb.1992-07-29.s042-03.toc-item5","Zasnove ekonomske politike Vlade (16. tč. dn.r. - nadaljevanje razprave na seji 30.7.1992)"
"DruzPolZb.1992-07-30.s042-04.toc-item1","Zasnove ekonomske politike Vlade (16. tč. dn.r. - nadaljevanje razprave na seji 30.7.1992)"
"DruzPolZb.1992-07-30.s042-04.toc-item2","Predlog zakona o zagotavljanju socialne varnosti slovenskim državljanom, ki so upravičeni do pokojnine iz drugih republik bivše SFRJ (15. tč. dn.r. - prekinjena razprava)"
"DruzPolZb.1992-07-30.s042-04.toc-item3","Zasnove ekonomske politike Vlade (16. tč. dn.r. - nadaljevanje razprave iz 29.7.1992 - preloženo)"
"DruzPolZb.1992-07-30.s042-04.toc-item4","Predlog za izdajo zakona o jamstvu Republike Slovenije za obveznice, izdane zaradi sanacije bank in hranilnic (14. tč. dn.r. - preloženo na sejo 11.11.1992)"
"DruzPolZb.1992-07-30.s042-04.toc-item5","Predlog zakona o začasnem omejevanju plač v podjetjih in organizacijah, ki imajo javni ali monopolni značaj (18. tč. dn.r.)"
"DruzPolZb.1992-09-16.s042-05.toc-item1","Predlog zakona o zagotavljanju socialne varnosti slovenskih državljanov, ki so upravičeni do pokojnine iz drugih republik bivše SFRJ (15. tč. dn.r. - nadaljevanje s seje 30.7.1992)"
"DruzPolZb.1992-09-29.s042-06.toc-item1","Predlog zakona o zagotavljanju socialne varnosti slovenskih državljanov, ki so upravičeni do pokojnine iz drugih republik bivše SFRJ (15. tč. dn.r. - nadaljevanje s seje 30.7.1992)"
"DruzPolZb.1992-09-29.s042-06.toc-item2","Zasnova ekonomske politike Vlade (16. tč. dn.r. - nadaljevanje s seje 29. in 30.7.1992)"
"DruzPolZb.1992-11-11.s042-07.toc-item1","Proceduralne zadeve: preložitev nedokončanih zadev na 50. sejo zbora (14., 17., 18., 19., 20., 22. tč. dn.r.) in nedokončane zadeve s 44. in 47. seje zbora"
"DruzPolZb.1992-07-29.s043-01.toc-item1","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-07-29.s043-01.toc-item2","Določitev dnevnega reda"
"DruzPolZb.1992-07-29.s043-01.toc-item3","Proceduralne zadeve - napoved nedokončanih točk drugih sej, ki bodo obravnavane v okviru te seje"
"DruzPolZb.1992-07-29.s043-01.toc-item4","Pobude, predlogi in vprašanja poslancev (k 12. točki dnevnega reda)"
"DruzPolZb.1992-07-29.s043-01.toc-item5","Predlog zakona o volitvah v Državni zbor (1. točka dnevnega reda - poimensko glasovanje, sprejem; nadaljevanje na seji 30.7.1992)"
"DruzPolZb.1992-07-29.s043-01.toc-item6","Proceduralne zadeve"
"DruzPolZb.1992-07-29.s043-01.toc-item7","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-07-29.s043-01.toc-item8","Osnutek zakona o evidencah s področja javne varnosti (5. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-07-29.s043-01.toc-item9","Predlog za izdajo zakona o Rdečem križu Slovenije, z osnutkom zakona (6. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-07-29.s043-01.toc-item10","Predlog za izdajo zakona o priložnostnih kovancih, z osnutkom zakona (7. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-07-29.s043-01.toc-item11","Osnutek nacionalnega programa za preprečevanje zlorabe drog v Republiki Sloveniji (9. točka dnevnega reda - sprejem stališč in sklepov)"
"DruzPolZb.1992-07-29.s043-01.toc-item12","Predlog resolucije o športu (10. točka dnevnega reda - prekvalificiran v osnutek)"
"DruzPolZb.1992-07-29.s043-01.toc-item13","Predlog odloka o spremembah in dopolnitvah odloka o ustanovitvi nalog in sestavi Komisije Skupščine Republike Slovenije za nadzorstvo nad zakonitostjo dela Službe državne varnosti (11. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-07-29.s043-01.toc-item14","Pobude, predlogi in vprašanja poslancev (12. točka dnevnega reda)"
"DruzPolZb.1992-07-29.s043-01.toc-item15","Informacija, da se je brez uradnega obvestila sestal klub Demos zaradi neusklajenosti volilnega zakona (k 1. točki dnevnega reda)"
"DruzPolZb.1992-07-29.s043-01.toc-item16","Nadaljevanje 12. točke dnevnega reda"
"DruzPolZb.1992-07-29.s043-01.toc-item17","Prekinitev seje zaradi sestanka kluba Demos"
"DruzPolZb.1992-07-29.s043-01.toc-item18","Proceduralne zadeve: nesklepčnost, opravičena in neopravičena odsotnost poslancev"
"DruzPolZb.1992-07-30.s043-02.toc-item1","Proceduralne zadeve: nesklepčnost, opravičena in neopravičena odsotnost poslancev"
"DruzPolZb.1992-07-30.s043-02.toc-item2","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-07-30.s043-02.toc-item3","Proceduralne zadeva; napoved skupne delovne seje za zakona o volitvah v Državni zbor in Državni svet; obravnave točk 41. in 42. seje zbora in skupne volilne seje"
"DruzPolZb.1992-07-30.s043-02.toc-item4","Ugotavljanje prisotnosti poslancev zaradi kvoruma"
"DruzPolZb.1992-07-30.s043-02.toc-item5","Predlog zakona o volitvah v Državni zbor - poročilo in predlog skupne komisije vseh treh zborov za uskladitev spornih vprašanj (1. točka dnevnega reda - zavrnitev amandmajev, pobuda za sklic skupne delovne seje; odločanje o spornih vprašanjih na 14. delovni skupni seji)"
"DruzPolZb.1992-07-30.s043-02.toc-item6","Proceduralne zadeve"
"DruzPolZb.1992-07-30.s043-02.toc-item7","Zahteva za vročitev zapisnikov inšpektorjev Republiške uprave za jedrsko varnost o remontu v Jedrski elektrarni Krško"
"DruzPolZb.1992-09-16.s043-03.toc-item1","Predlog za izdajo zakona o določitvi   volilnih enot za volitve poslancev v Državni zbor, z osnutkom zakona (2. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-09-16.s043-03.toc-item2","Predlog za izdajo zakona o določitvi volilnih enot za volitve predstavnikov lokalnih interesov v Državni svet, z osnutkom zakona (3. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-09-29.s043-04.toc-item1","Predlog za izdajo zakona o določitvi volilnih enot za volitve predstavnikov lokalnih interesov v Državni svet, z osnutkom zakona (3. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-09-29.s043-04.toc-item2","Predlog zakona o jamstvu Republike Slovenije za obveznosti podjetja Petrol - zemeljski plin d.o.o. Ljubljana za plačilo stroškov prenosa zemeljskega plina (4. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-09-29.s043-04.toc-item3","Predlog za izdajo zakona o neodvisnih proizvajalcih električne energije, z osnutkom zakona (8. točka dnevnega reda - sprejem)"
"DruzPolZb.1992-09-09.s044-01.toc-item1","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-09-09.s044-01.toc-item2","Proceduralne zadeve"
"DruzPolZb.1992-09-10.s044-02.toc-item1","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-09-10.s044-02.toc-item2","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-09-10.s044-02.toc-item3","Proceduralne zadeve"
"DruzPolZb.1992-09-10.s044-02.toc-item4","Določitev dnevnega reda"
"DruzPolZb.1992-09-16.s044-03.toc-item1","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-09-16.s044-03.toc-item2","Proceduralne zadeve (predlog za obravnavo 15. točke 42. seje in 2. in 3. točke 43. seje in nedokončanih točk drugih sej)"
"DruzPolZb.1992-09-16.s044-03.toc-item3","Določitev dnevnega reda - predlog za razširitev"
"DruzPolZb.1992-09-16.s044-03.toc-item4","Obravnava poročila Mandatno-imunitetne komisije Družbenopolitičnega zbora Skupščine Republike Slovenije in verifikacije mandata poslanca DPZ gospoda Andreja Žorža (1. tč. dn.r.)"
"DruzPolZb.1992-09-16.s044-03.toc-item5","Predlog za izdajo zakona o poslancih, z osnutkom zakona (3. tč. dn.r.)"
"DruzPolZb.1992-09-16.s044-03.toc-item6","Predlog za izdajo zakona o evidenci volilne pravice, z osnutkom zakona (4. tč. dn.r.)"
"DruzPolZb.1992-09-16.s044-03.toc-item7","Predlog za izdajo zakona o političnih strankah, z osnutkom zakona (5. tč. dn.r.)"
"DruzPolZb.1992-09-16.s044-03.toc-item8","Predlog za izdajo zakona o volilni kampaniji, z osnutkom zakona (6. tč. dn.r.)"
"DruzPolZb.1992-09-16.s044-03.toc-item9","Predlog zakona o pogojih, pod katerimi se kmetom zmanjšani ali odpisani prispevki štejejo za plačane (9. tč. dn.r.)"
"DruzPolZb.1992-09-16.s044-03.toc-item10","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-09-16.s044-03.toc-item11","Predlog zakona o ratifikaciji sporazuma med Republiko Slovenijo in Republiko Avstrijo o dvostranskem zunanjetrgovinskem sodelovanju (7. tč. dn.r.)"
"DruzPolZb.1992-09-16.s044-03.toc-item12","Predlog zakona o ratifikaciji sporazuma med Vlado Republike Slovenije in Zveznim svetom Švicarske konfederacije o ukinitvi vizumov (8. tč. dn.r.)"
"DruzPolZb.1992-09-23.s044-04.toc-item1","Predlog zakona o nezdružljivosti opravljanja javne funkcije s pridobitno dejavnostjo (2. tč. dn.r. - nadaljevanje)"
"DruzPolZb.1992-09-23.s044-04.toc-item2","Imenovanje usklajevalne delovne skupine za volilne zakone in za 2. tč. dn.r."
"DruzPolZb.1992-09-24.s044-05.toc-item1","Predlog zakona o nezdružljivosti javne funkcije s pridobitno dejavnostjo (2. tč. dn.r.- nadaljevanje; predlog amandmajev usklajevalne komisije)"
"DruzPolZb.1992-09-29.s044-06.toc-item1","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-09-29.s044-06.toc-item2","Poročilo Vlade Republike Slovenije o politično-gospodarskih odnosih z Republiko Hrvaško (10. tč. dn.r.)"
"DruzPolZb.1992-09-29.s044-06.toc-item3",""
"DruzPolZb.1992-09-29.s044-06.toc-item4","Poročilo Vlade Republike Slovenije o političnogospodarskih odnosih z Republiko Hrvaško"
"DruzPolZb.1992-10-07.s044-07.toc-item1","Predlog zakona o nezdružljivosti opravljanja javne funkcije s pridobitno dejavnostjo - - usklajevanje (2. tč. dn.r. - nadaljevanje na 46. seji)"
"DruzPolZb.1992-09-23.s046-01.toc-item1","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-09-23.s046-01.toc-item2","Določitev dnevnega reda"
"DruzPolZb.1992-09-23.s046-01.toc-item3","Proceduralne zadeva"
"DruzPolZb.1992-09-23.s046-01.toc-item4","Predlog zakona o določitvi volilnih enot za volitve poslancev v Državni zbor (1. točka dnevnega reda - nadaljevanje na seji 24.9.1992)"
"DruzPolZb.1992-09-23.s046-01.toc-item5","Predlog zakona o določitvi volilnih enot za volitve predstavnikov lokalnih interesov v Državni svet (2. točka dnevnega reda - nadaljevanje na seji 24.9.1992)"
"DruzPolZb.1992-09-23.s046-01.toc-item6","Predlog zakon o evidenci volilne pravice (3. točka dnevnega reda)"
"DruzPolZb.1992-09-23.s046-01.toc-item7","Predlog zakona o poslancih (4. točka dnevnega reda - nadaljevanje na seji 24.9.1992)"
"DruzPolZb.1992-09-23.s046-01.toc-item8","Predlog zakona o političnih strankah (5. točka dnevnega reda - nadaljevanje na seji 24.9.1992)"
"DruzPolZb.1992-09-23.s046-01.toc-item9","Predlog zakona o volilni kampanji (6. točka dnevnega reda - nadaljevanje na seji 24.9.1992)"
"DruzPolZb.1992-09-24.s046-02.toc-item1","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-09-24.s046-02.toc-item2","Predlog zakona o določitvi volilnih enot za volitve poslancev v Državni zbor (1. točka dnevnega reda - nadaljevanje s seje 24.9.1922, glasovanje)"
"DruzPolZb.1992-09-24.s046-02.toc-item3","Predlog zakona o določitvi volilnih enot za volitve predstavnikov lokalnih interesov v Državni svet (2. točka dnevnega reda - nadaljevanje s seje 23.9.1992, glasovanje; nadaljevanje na seji 29.9.1992)"
"DruzPolZb.1992-09-24.s046-02.toc-item4","Predlog zakona o poslancih (4. točka dnevnega reda - nadaljevanje s seje 23.9.1992; glasovanje; nadaljevanje na seji 29.9.1992)"
"DruzPolZb.1992-09-24.s046-02.toc-item5","Ugotavljanje prisotnosti poslancev"
"DruzPolZb.1992-09-24.s046-02.toc-item6","Predlog zakona o političnih strankah (5. točka dnevnega reda - nadaljevanje s seje 23.9.1992; glasovanje; nadaljevanje na seji 29.9.1992)"
